Date,sentiment_label,sentiment_score,Net Sentiment Score
2021-05-29,{'Neutral': 1},0.99994957447052,0.0
2021-06-01,"{'Positive': 5, 'Neutral': 5}",0.9613625526428222,0.5
2021-06-02,{'Positive': 1},1.0,1.0
2021-06-03,"{'Positive': 2, 'Neutral': 2}",0.9824825376272202,0.5
2021-06-04,"{'Neutral': 2, 'Positive': 2}",0.9943882972002029,0.5
2021-06-07,{'Neutral': 1},0.9986910223960876,0.0
2021-06-08,{'Neutral': 1},0.9999723434448242,0.0
2021-06-09,{'Neutral': 2},0.9967846870422363,0.0
2021-06-11,"{'Neutral': 2, 'Positive': 1, 'Negative': 1}",0.9964476078748703,0.0
2021-06-12,{'Neutral': 1},0.9999840259552002,0.0
2021-06-13,{'Neutral': 1},0.9999837875366212,0.0
2021-06-14,"{'Neutral': 2, 'Negative': 1}",0.8425405820210775,-0.3333333333333333
2021-06-15,"{'Positive': 2, 'Negative': 1}",0.9999884366989136,0.3333333333333333
2021-06-17,"{'Neutral': 4, 'Positive': 2}",0.9158161282539368,0.3333333333333333
2021-06-18,"{'Neutral': 1, 'Positive': 1}",0.9953877925872803,0.5
2021-06-21,"{'Negative': 2, 'Positive': 2, 'Neutral': 1}",0.8403556287288666,0.0
2021-06-22,"{'Neutral': 2, 'Positive': 2}",0.9880611002445221,0.5
2021-06-23,"{'Positive': 2, 'Neutral': 1}",0.9326992829640707,0.6666666666666666
2021-06-24,"{'Neutral': 4, 'Negative': 1, 'Positive': 1}",0.8861870865027109,0.0
2021-06-25,"{'Neutral': 1, 'Positive': 1}",0.999980628490448,0.5
2021-06-28,"{'Positive': 5, 'Neutral': 4}",0.9965925614039103,0.5555555555555556
2021-06-29,{'Neutral': 1},0.9997757077217102,0.0
2021-06-30,"{'Neutral': 2, 'Positive': 2}",0.9917046874761581,0.5
2021-07-01,"{'Positive': 3, 'Neutral': 2, 'Negative': 1}",0.9079444656769434,0.3333333333333333
2021-07-02,"{'Positive': 2, 'Neutral': 2, 'Negative': 1}",0.9991939425468445,0.2
2021-07-04,{'Positive': 1},0.999996542930603,1.0
2021-07-06,"{'Positive': 4, 'Neutral': 3}",0.9816790478570121,0.5714285714285714
2021-07-07,"{'Neutral': 5, 'Positive': 4, 'Negative': 1}",0.9863736748695373,0.3
2021-07-08,"{'Positive': 4, 'Neutral': 1}",0.999995231628418,0.8
2021-07-09,"{'Neutral': 2, 'Positive': 1, 'Negative': 1}",0.9361380636692047,0.0
2021-07-12,{'Neutral': 1},0.9999994039535522,0.0
2021-07-14,"{'Neutral': 5, 'Positive': 1, 'Negative': 1}",0.931931027344295,0.0
2021-07-15,"{'Negative': 2, 'Positive': 1, 'Neutral': 1}",0.9585585296154022,-0.25
2021-07-16,"{'Neutral': 2, 'Positive': 1}",0.996290365854899,0.3333333333333333
2021-07-19,{'Neutral': 3},0.9042812983194987,0.0
2021-07-20,"{'Positive': 4, 'Neutral': 3}",0.9698803084237235,0.5714285714285714
2021-07-21,{'Neutral': 1},0.7694922089576721,0.0
2021-07-22,"{'Neutral': 3, 'Positive': 2}",0.9645030736923218,0.4
2021-07-23,{'Positive': 4},0.9796367138624191,1.0
2021-07-25,{'Neutral': 1},0.9999942779541016,0.0
2021-07-26,"{'Positive': 3, 'Neutral': 2}",0.9610567092895508,0.6
2021-07-27,"{'Neutral': 1, 'Positive': 1}",0.9992076456546783,0.5
2021-07-28,{'Neutral': 1},0.9999899864196776,0.0
2021-07-29,"{'Neutral': 3, 'Negative': 1}",0.9253018200397491,-0.25
2021-07-30,"{'Negative': 1, 'Positive': 1}",0.9357687830924988,0.0
2021-08-02,"{'Positive': 1, 'Neutral': 1}",0.9999703168869019,0.5
2021-08-03,"{'Neutral': 3, 'Positive': 1}",0.9801484197378159,0.25
2021-08-04,"{'Neutral': 3, 'Positive': 2, 'Negative': 1}",0.9982948899269104,0.16666666666666666
2021-08-05,"{'Neutral': 1, 'Negative': 1}",0.8092613518238068,-0.5
2021-08-06,"{'Neutral': 3, 'Negative': 1}",0.9043752700090409,-0.25
2021-08-09,"{'Neutral': 1, 'Positive': 1}",0.9998429417610168,0.5
2021-08-10,"{'Neutral': 1, 'Positive': 1}",0.9148268103599548,0.5
2021-08-11,"{'Positive': 3, 'Neutral': 2}",0.9999053239822387,0.6
2021-08-12,{'Positive': 1},0.9999997615814208,1.0
2021-08-13,{'Neutral': 2},0.9998836815357208,0.0
2021-08-16,"{'Neutral': 3, 'Positive': 2}",0.9653125643730164,0.4
2021-08-17,"{'Neutral': 3, 'Positive': 1}",0.9969295263290405,0.25
2021-08-18,"{'Neutral': 4, 'Positive': 2, 'Negative': 1}",0.9972237518855503,0.14285714285714285
2021-08-19,"{'Neutral': 3, 'Positive': 3, 'Negative': 1}",0.957292480128152,0.2857142857142857
2021-08-20,{'Neutral': 2},0.9856721460819244,0.0
2021-08-23,"{'Neutral': 2, 'Positive': 1}",0.9815362691879272,0.3333333333333333
2021-08-24,{'Neutral': 5},0.858782970905304,0.0
2021-08-25,"{'Neutral': 2, 'Positive': 1, 'Negative': 1}",0.982842743396759,0.0
2021-08-26,{'Positive': 1},0.99999737739563,1.0
2021-08-27,"{'Positive': 2, 'Neutral': 2}",0.9983412325382233,0.5
2021-08-30,"{'Neutral': 4, 'Positive': 1}",0.9151884317398071,0.2
2021-08-31,"{'Neutral': 1, 'Negative': 1}",0.8448990285396576,-0.5
2021-09-01,{'Neutral': 2},0.9886806011199951,0.0
2021-09-02,{'Positive': 2},0.9985460937023162,1.0
2021-09-03,"{'Positive': 2, 'Negative': 1, 'Neutral': 1}",0.9892414212226868,0.25
2021-09-06,{'Neutral': 1},0.9338675141334534,0.0
2021-09-07,"{'Neutral': 1, 'Positive': 1}",0.999409407377243,0.5
2021-09-08,"{'Neutral': 2, 'Positive': 2}",0.9524838924407959,0.5
2021-09-09,{'Neutral': 1},0.9999947547912598,0.0
2021-09-10,"{'Neutral': 3, 'Positive': 2}",0.8810709476470947,0.4
2021-09-13,{'Neutral': 2},0.9604657590389252,0.0
2021-09-14,"{'Neutral': 2, 'Positive': 1}",0.9531073570251465,0.3333333333333333
2021-09-15,{'Negative': 1},0.9282934069633484,-1.0
2021-09-16,"{'Neutral': 1, 'Positive': 1}",0.97628253698349,0.5
2021-09-17,{'Neutral': 8},0.9122296571731567,0.0
2021-09-18,{'Neutral': 1},0.999196469783783,0.0
2021-09-20,"{'Positive': 2, 'Negative': 2}",0.9844042956829071,0.0
2021-09-21,"{'Neutral': 3, 'Positive': 1}",0.9998304694890976,0.25
2021-09-22,"{'Neutral': 2, 'Positive': 1}",0.9999929666519165,0.3333333333333333
2021-09-23,"{'Neutral': 2, 'Positive': 1}",0.8366883198420206,0.3333333333333333
2021-09-24,{'Neutral': 1},0.9769772291183472,0.0
2021-09-25,{'Neutral': 1},0.7051874399185181,0.0
2021-09-27,{'Positive': 3},0.9260176618893942,1.0
2021-09-28,"{'Neutral': 3, 'Positive': 3, 'Negative': 1}",0.9958064130374363,0.2857142857142857
2021-09-29,"{'Positive': 3, 'Negative': 2, 'Neutral': 1}",0.9333209792772929,0.16666666666666666
2021-09-30,"{'Positive': 2, 'Neutral': 2}",0.9332349300384521,0.5
2021-10-01,"{'Neutral': 1, 'Negative': 1}",0.9333752691745758,-0.5
2021-10-04,"{'Positive': 1, 'Neutral': 1, 'Negative': 1}",0.9901794989903768,0.0
2021-10-05,"{'Neutral': 4, 'Positive': 4}",0.9975510463118553,0.5
2021-10-06,"{'Neutral': 2, 'Positive': 1}",0.9975818395614624,0.3333333333333333
2021-10-07,{'Neutral': 1},0.9981136322021484,0.0
2021-10-08,"{'Neutral': 4, 'Positive': 2}",0.9845636288324991,0.3333333333333333
2021-10-13,{'Neutral': 1},0.9955416321754456,0.0
2021-10-14,"{'Positive': 2, 'Negative': 1}",0.9902772903442383,0.3333333333333333
2021-10-15,{'Positive': 2},0.8968682289123535,1.0
2021-10-16,{'Positive': 1},1.0,1.0
2021-10-18,"{'Positive': 2, 'Neutral': 2}",0.9977301359176636,0.5
2021-10-20,{'Positive': 2},0.7351135015487671,1.0
2021-10-21,"{'Neutral': 6, 'Positive': 1, 'Negative': 1}",0.9516173228621483,0.0
2021-10-26,"{'Neutral': 3, 'Positive': 2}",0.9810759663581848,0.4
2021-10-27,{'Neutral': 2},0.954108476638794,0.0
2021-10-28,"{'Positive': 1, 'Neutral': 1}",0.999137669801712,0.5
2021-10-29,"{'Positive': 1, 'Neutral': 1}",0.999998927116394,0.5
2021-11-01,{'Positive': 1},0.9999947547912598,1.0
2021-11-02,{'Neutral': 1},0.9999996423721312,0.0
2021-11-03,"{'Positive': 1, 'Neutral': 1}",0.9980116486549377,0.5
2021-11-04,"{'Neutral': 7, 'Positive': 1}",0.8969060778617859,0.125
2021-11-05,"{'Neutral': 2, 'Positive': 1}",0.8229032556215922,0.3333333333333333
2021-11-06,{'Positive': 1},0.99999737739563,1.0
2021-11-07,{'Neutral': 1},0.9999936819076538,0.0
2021-11-08,"{'Neutral': 1, 'Positive': 1}",0.9999982118606567,0.5
2021-11-09,"{'Neutral': 11, 'Positive': 4, 'Negative': 1}",0.9420680962502956,0.1875
2021-11-10,"{'Positive': 3, 'Neutral': 2, 'Negative': 1}",0.9372133711973826,0.3333333333333333
2021-11-11,"{'Positive': 4, 'Neutral': 4}",0.9996632486581802,0.5
2021-11-12,"{'Neutral': 4, 'Negative': 1}",0.880262815952301,-0.2
2021-11-14,{'Neutral': 1},0.9999862909317015,0.0
2021-11-15,"{'Neutral': 3, 'Negative': 2, 'Positive': 1}",0.9109231034914652,-0.16666666666666666
2021-11-16,"{'Neutral': 7, 'Positive': 2}",0.9993807673454285,0.2222222222222222
2021-11-17,"{'Neutral': 8, 'Positive': 4}",0.9898003588120142,0.3333333333333333
2021-11-18,"{'Neutral': 10, 'Positive': 5}",0.9949506958325703,0.3333333333333333
2021-11-19,"{'Neutral': 1, 'Negative': 1}",0.9516605734825134,-0.5
2021-11-20,"{'Negative': 1, 'Neutral': 1}",0.9466551244258881,-0.5
2021-11-21,{'Neutral': 1},0.8268371224403381,0.0
2021-11-22,"{'Neutral': 4, 'Positive': 2, 'Negative': 1}",0.8956608687128339,0.14285714285714285
2021-11-23,"{'Neutral': 3, 'Positive': 1}",0.9971632659435272,0.25
2021-11-24,"{'Neutral': 2, 'Negative': 1}",0.8934282263120016,-0.3333333333333333
2021-11-26,{'Positive': 2},0.7264330685138702,1.0
2021-11-27,{'Neutral': 1},0.9999817609786988,0.0
2021-11-29,{'Neutral': 2},0.9999551177024841,0.0
2021-11-30,"{'Neutral': 3, 'Positive': 2}",0.8897392392158509,0.4
2021-12-01,{'Neutral': 1},0.9986923336982728,0.0
2021-12-02,"{'Positive': 1, 'Negative': 1}",0.9367627203464508,0.0
2021-12-03,"{'Neutral': 8, 'Positive': 1, 'Negative': 1}",0.9232169449329376,0.0
2021-12-05,{'Neutral': 1},0.5048638582229614,0.0
2021-12-06,"{'Neutral': 3, 'Negative': 1, 'Positive': 1}",0.9959518432617187,0.0
2021-12-07,{'Neutral': 2},0.9999417066574097,0.0
2021-12-08,"{'Neutral': 2, 'Negative': 1, 'Positive': 1}",0.9999096095561981,0.0
2021-12-09,"{'Neutral': 2, 'Negative': 1}",0.9775822758674622,-0.3333333333333333
2021-12-10,"{'Positive': 3, 'Neutral': 2, 'Negative': 1}",0.9739732245604197,0.3333333333333333
2021-12-11,"{'Neutral': 1, 'Negative': 1}",0.9799982011318207,-0.5
2021-12-13,{'Neutral': 1},0.9979625940322876,0.0
2021-12-14,"{'Neutral': 3, 'Positive': 1}",0.9990725070238113,0.25
2021-12-15,{'Neutral': 2},0.6153571009635925,0.0
2021-12-16,"{'Neutral': 1, 'Positive': 1}",0.7463645935058594,0.5
2021-12-17,{'Positive': 2},0.8767964541912079,1.0
2021-12-20,"{'Negative': 1, 'Neutral': 1, 'Positive': 1}",0.9621892174084982,0.0
2021-12-21,"{'Neutral': 4, 'Positive': 2, 'Negative': 1}",0.9449437260627747,0.14285714285714285
2021-12-22,{'Neutral': 1},0.991529107093811,0.0
2021-12-23,{'Positive': 1},0.9999990463256836,1.0
2021-12-25,{'Neutral': 2},0.9987481236457825,0.0
2021-12-27,{'Positive': 2},0.9999734163284302,1.0
2021-12-28,"{'Neutral': 3, 'Negative': 1}",0.8383137732744217,-0.25
2021-12-29,{'Neutral': 4},0.9993328750133516,0.0
2021-12-30,"{'Neutral': 3, 'Positive': 2, 'Negative': 1}",0.9929112195968628,0.16666666666666666
2022-01-01,{'Neutral': 1},0.6729083061218262,0.0
2022-01-02,{'Neutral': 1},0.999996542930603,0.0
2022-01-03,"{'Positive': 5, 'Neutral': 2}",0.9986093895775932,0.7142857142857143
2022-01-04,"{'Positive': 4, 'Neutral': 2}",0.9616116682688395,0.6666666666666666
2022-01-05,{'Neutral': 3},0.9990513920783997,0.0
2022-01-06,"{'Negative': 2, 'Positive': 2, 'Neutral': 1}",0.9014572620391845,0.0
2022-01-07,"{'Negative': 1, 'Positive': 1}",0.9734728634357452,0.0
2022-01-08,{'Positive': 1},0.999981164932251,1.0
2022-01-10,"{'Neutral': 3, 'Negative': 2, 'Positive': 1}",0.99990447362264,-0.16666666666666666
2022-01-11,{'Positive': 4},0.9999591708183289,1.0
2022-01-12,"{'Neutral': 1, 'Positive': 1}",0.999947488307953,0.5
2022-01-13,"{'Neutral': 5, 'Positive': 4}",0.9569935003916422,0.4444444444444444
2022-01-14,{'Neutral': 2},0.9872875511646271,0.0
2022-01-15,{'Positive': 1},0.9915726184844972,1.0
2022-01-17,{'Positive': 2},0.861395388841629,1.0
2022-01-18,"{'Positive': 1, 'Neutral': 1, 'Negative': 1}",0.9996008078257245,0.0
2022-01-19,"{'Neutral': 3, 'Positive': 2}",0.8772176325321197,0.4
2022-01-20,"{'Positive': 2, 'Neutral': 1}",0.996806800365448,0.6666666666666666
2022-01-21,"{'Positive': 3, 'Negative': 2}",0.9912627458572387,0.2
2022-01-24,"{'Positive': 2, 'Negative': 2, 'Neutral': 1}",0.9111235499382019,0.0
2022-01-25,"{'Positive': 3, 'Neutral': 2, 'Negative': 1}",0.9467086791992188,0.3333333333333333
2022-01-26,"{'Positive': 2, 'Neutral': 2, 'Negative': 2}",0.9063845674196879,0.0
2022-01-27,"{'Positive': 3, 'Neutral': 2}",0.9984775900840759,0.6
2022-01-28,{'Neutral': 1},0.9999949932098388,0.0
2022-01-29,{'Neutral': 1},0.9999964237213136,0.0
2022-01-31,{'Neutral': 2},0.9992237091064454,0.0
2022-02-01,"{'Neutral': 2, 'Positive': 1}",0.864303449789683,0.3333333333333333
2022-02-02,"{'Positive': 5, 'Neutral': 3}",0.9783914685249329,0.625
2022-02-03,"{'Positive': 2, 'Neutral': 1, 'Negative': 1}",0.9799883216619492,0.25
2022-02-04,"{'Negative': 1, 'Positive': 1, 'Neutral': 1}",0.9479503830273946,0.0
2022-02-05,{'Neutral': 1},0.9999797344207764,0.0
2022-02-06,{'Neutral': 1},0.9999947547912598,0.0
2022-02-07,{'Positive': 1},0.9998780488967896,1.0
2022-02-08,"{'Neutral': 3, 'Positive': 3, 'Negative': 2}",0.9863071739673615,0.125
2022-02-09,"{'Positive': 4, 'Neutral': 2}",0.8602756559848785,0.6666666666666666
2022-02-11,"{'Neutral': 4, 'Negative': 2, 'Positive': 2}",0.9563760757446289,0.0
2022-02-14,"{'Neutral': 5, 'Positive': 4}",0.9426816701889038,0.4444444444444444
2022-02-15,"{'Neutral': 7, 'Positive': 2}",0.9532590640915765,0.2222222222222222
2022-02-16,"{'Neutral': 7, 'Positive': 5, 'Negative': 2}",0.9949528702667781,0.21428571428571427
2022-02-17,"{'Neutral': 6, 'Negative': 6, 'Positive': 4}",0.9509941786527634,-0.125
2022-02-18,"{'Positive': 2, 'Negative': 1, 'Neutral': 1}",0.957953616976738,0.25
2022-02-21,"{'Positive': 1, 'Neutral': 1}",0.9897514283657074,0.5
2022-02-22,"{'Neutral': 3, 'Positive': 1, 'Negative': 1}",0.9955977439880371,0.0
2022-02-23,"{'Neutral': 3, 'Positive': 1}",0.9877322167158127,0.25
2022-02-24,"{'Neutral': 3, 'Negative': 2, 'Positive': 1}",0.9057654539744059,-0.16666666666666666
2022-02-25,"{'Negative': 3, 'Positive': 1, 'Neutral': 1}",0.9586608529090881,-0.4
2022-02-28,"{'Neutral': 2, 'Positive': 1}",0.9802201787630717,0.3333333333333333
2022-03-01,"{'Positive': 2, 'Neutral': 2}",0.9434427171945572,0.5
2022-03-02,{'Neutral': 2},0.9965803027153016,0.0
2022-03-03,"{'Negative': 1, 'Neutral': 1}",0.9999760389328003,-0.5
2022-03-04,{'Positive': 1},0.9999637603759766,1.0
2022-03-05,{'Positive': 1},0.9999997615814208,1.0
2022-03-07,"{'Neutral': 1, 'Positive': 1}",0.9938257336616516,0.5
2022-03-08,{'Neutral': 1},0.9996621608734132,0.0
2022-03-10,"{'Positive': 2, 'Neutral': 1}",0.871683398882548,0.6666666666666666
2022-03-11,"{'Positive': 3, 'Neutral': 3}",0.9426457484563192,0.5
2022-03-14,{'Negative': 1},0.9999990463256836,-1.0
2022-03-15,"{'Positive': 2, 'Neutral': 1}",0.8887840708096822,0.6666666666666666
2022-03-16,"{'Neutral': 5, 'Negative': 1}",0.9163311918576559,-0.16666666666666666
2022-03-17,{'Positive': 2},0.8790744543075562,1.0
2022-03-18,{'Positive': 2},0.9753352701663972,1.0
2022-03-19,{'Neutral': 1},0.9999278783798218,0.0
2022-03-21,"{'Neutral': 4, 'Positive': 1, 'Negative': 1}",0.9992178281148275,0.0
2022-03-22,"{'Neutral': 10, 'Positive': 7}",0.8914050845538869,0.4117647058823529
2022-03-23,"{'Neutral': 3, 'Positive': 2, 'Negative': 1}",0.9546415309111277,0.16666666666666666
2022-03-24,"{'Neutral': 8, 'Positive': 1}",0.976466178894043,0.1111111111111111
2022-03-25,"{'Positive': 4, 'Neutral': 4}",0.9131429195404053,0.5
2022-03-27,{'Neutral': 1},0.9999879598617554,0.0
2022-03-28,"{'Positive': 2, 'Neutral': 1}",0.999978264172872,0.6666666666666666
2022-03-29,"{'Positive': 4, 'Neutral': 3}",0.8666320528302874,0.5714285714285714
2022-03-30,"{'Neutral': 3, 'Positive': 1}",0.9974465668201447,0.25
2022-03-31,"{'Positive': 2, 'Negative': 1}",0.9977033138275146,0.3333333333333333
2022-04-01,"{'Neutral': 4, 'Negative': 1, 'Positive': 1}",0.9313428501288096,0.0
2022-04-02,{'Neutral': 2},0.8533973693847656,0.0
2022-04-03,{'Neutral': 1},0.999327540397644,0.0
2022-04-04,"{'Positive': 3, 'Neutral': 1}",0.8404791206121445,0.75
2022-04-05,{'Neutral': 3},0.9299985965092977,0.0
2022-04-06,"{'Neutral': 3, 'Negative': 2, 'Positive': 1}",0.9987915356953939,-0.16666666666666666
2022-04-07,"{'Neutral': 2, 'Positive': 2}",0.9993313997983932,0.5
2022-04-08,"{'Neutral': 2, 'Positive': 1}",0.8844771186510721,0.3333333333333333
2022-04-10,{'Neutral': 1},0.6198118925094604,0.0
2022-04-11,"{'Negative': 8, 'Neutral': 4, 'Positive': 1}",0.9504474080525912,-0.5384615384615384
2022-04-12,"{'Neutral': 3, 'Negative': 2, 'Positive': 1}",0.996726373831431,-0.16666666666666666
2022-04-13,"{'Positive': 2, 'Negative': 1, 'Neutral': 1}",0.8778608590364456,0.25
2022-04-14,"{'Neutral': 1, 'Positive': 1, 'Negative': 1}",0.9985233743985494,0.0
2022-04-18,"{'Positive': 2, 'Negative': 1, 'Neutral': 1}",0.9153018742799759,0.25
2022-04-19,"{'Neutral': 2, 'Positive': 1}",0.9068502386411031,0.3333333333333333
2022-04-20,"{'Positive': 2, 'Neutral': 2, 'Negative': 1}",0.9132513284683228,0.2
2022-04-21,"{'Neutral': 2, 'Positive': 2}",0.9697317034006119,0.5
2022-04-22,"{'Neutral': 2, 'Positive': 2, 'Negative': 1}",0.8995497584342956,0.2
2022-04-25,"{'Negative': 1, 'Neutral': 1}",0.9888524115085602,-0.5
2022-04-26,"{'Positive': 2, 'Negative': 1}",0.9685049255688986,0.3333333333333333
2022-04-27,{'Positive': 3},0.8500872055689493,1.0
2022-04-29,{'Positive': 2},0.9994870126247406,1.0
2022-05-01,"{'Neutral': 1, 'Positive': 1}",0.9714630544185638,0.5
2022-05-02,"{'Neutral': 4, 'Positive': 3}",0.9733700752258301,0.42857142857142855
2022-05-03,"{'Neutral': 2, 'Positive': 1}",0.9999002814292908,0.3333333333333333
2022-05-04,"{'Positive': 3, 'Negative': 1, 'Neutral': 1}",0.9225613474845886,0.4
2022-05-06,{'Neutral': 2},0.9988694489002228,0.0
2022-05-07,{'Positive': 1},0.8046991229057312,1.0
2022-05-09,"{'Neutral': 1, 'Positive': 1}",0.999972403049469,0.5
2022-05-10,{'Positive': 1},0.9994595646858216,1.0
2022-05-11,"{'Neutral': 2, 'Negative': 1}",0.910182257493337,-0.3333333333333333
2022-05-12,"{'Neutral': 2, 'Positive': 2}",0.9148450195789337,0.5
2022-05-13,"{'Neutral': 2, 'Negative': 1}",0.9994997978210449,-0.3333333333333333
2022-05-14,{'Neutral': 2},0.9916254580020905,0.0
2022-05-15,{'Negative': 1},0.9999873638153076,-1.0
2022-05-17,"{'Neutral': 3, 'Positive': 2}",0.9046812176704406,0.4
2022-05-18,{'Neutral': 1},0.9956513047218324,0.0
2022-05-19,"{'Neutral': 5, 'Positive': 1}",0.9837946395079294,0.16666666666666666
2022-05-20,"{'Neutral': 3, 'Negative': 1}",0.9993392825126648,-0.25
2022-05-23,"{'Positive': 4, 'Neutral': 2}",0.9823909004529318,0.6666666666666666
2022-05-24,"{'Positive': 4, 'Neutral': 3}",0.9605974214417594,0.5714285714285714
2022-05-25,"{'Positive': 6, 'Neutral': 4, 'Negative': 3}",0.9852873866374676,0.23076923076923078
2022-05-26,"{'Neutral': 5, 'Negative': 3, 'Positive': 3}",0.9933784820816733,0.0
2022-05-27,"{'Neutral': 3, 'Positive': 1}",0.9957301169633865,0.25
2022-05-28,"{'Negative': 1, 'Positive': 1}",0.7991127371788025,0.0
2022-05-29,{'Positive': 1},0.9999983310699464,1.0
2022-05-30,{'Positive': 3},0.9999982515970866,1.0
2022-05-31,"{'Neutral': 3, 'Positive': 2}",0.9736445307731628,0.4
2022-06-01,{'Positive': 2},1.0,1.0
2022-06-02,"{'Positive': 2, 'Neutral': 1}",0.9996513525644938,0.6666666666666666
2022-06-03,{'Positive': 4},0.9987921416759491,1.0
2022-06-04,"{'Neutral': 1, 'Positive': 1}",0.9826593995094299,0.5
2022-06-06,"{'Neutral': 2, 'Positive': 1}",0.9969388842582703,0.3333333333333333
2022-06-07,"{'Neutral': 3, 'Positive': 1}",0.9814460873603821,0.25
2022-06-08,"{'Neutral': 2, 'Positive': 1}",0.876515249411265,0.3333333333333333
2022-06-09,{'Neutral': 2},0.9490763247013092,0.0
2022-06-10,"{'Positive': 2, 'Negative': 1}",0.9958003362019857,0.3333333333333333
2022-06-11,{'Positive': 1},0.9999966621398926,1.0
2022-06-13,"{'Neutral': 2, 'Positive': 2, 'Negative': 1}",0.8727715492248536,0.2
2022-06-14,"{'Neutral': 1, 'Positive': 1}",0.9915811419487,0.5
2022-06-15,{'Positive': 2},0.9949828088283539,1.0
2022-06-16,"{'Positive': 1, 'Neutral': 1}",0.9980815052986145,0.5
2022-06-19,{'Neutral': 1},0.992027461528778,0.0
2022-06-21,{'Positive': 2},0.9971544146537781,1.0
2022-06-22,"{'Neutral': 1, 'Positive': 1}",0.9998612701892853,0.5
2022-06-23,"{'Neutral': 2, 'Positive': 2}",0.9839560091495514,0.5
2022-06-24,"{'Neutral': 1, 'Positive': 1}",0.9999202489852904,0.5
2022-06-25,"{'Negative': 1, 'Neutral': 1}",0.9285683333873749,-0.5
2022-06-27,{'Neutral': 1},0.6698578000068665,0.0
2022-06-28,"{'Positive': 3, 'Neutral': 1}",0.9170373678207397,0.75
2022-06-29,"{'Neutral': 2, 'Negative': 2, 'Positive': 2}",0.9814274112383524,0.0
2022-06-30,"{'Positive': 1, 'Neutral': 1}",0.8613232672214508,0.5
2022-07-01,"{'Neutral': 2, 'Negative': 1}",0.9501426617304484,-0.3333333333333333
2022-07-02,{'Positive': 1},0.9641038775444032,1.0
2022-07-05,{'Negative': 2},0.9225028455257416,-1.0
2022-07-07,"{'Positive': 2, 'Neutral': 1}",0.998004138469696,0.6666666666666666
2022-07-08,{'Positive': 1},0.9980119466781616,1.0
2022-07-09,{'Neutral': 1},0.8236210346221924,0.0
2022-07-11,"{'Positive': 2, 'Neutral': 2, 'Negative': 2}",0.9632119735081991,0.0
2022-07-12,"{'Neutral': 3, 'Positive': 2}",0.9318746447563171,0.4
2022-07-13,{'Positive': 1},0.9999924898147584,1.0
2022-07-14,"{'Neutral': 2, 'Positive': 1, 'Negative': 1}",0.8270661383867264,0.0
2022-07-15,"{'Positive': 2, 'Neutral': 1}",0.9999333818753561,0.6666666666666666
2022-07-17,{'Positive': 1},0.99999737739563,1.0
2022-07-18,"{'Neutral': 2, 'Positive': 2}",0.9779661744832993,0.5
2022-07-19,"{'Positive': 2, 'Neutral': 1}",0.9998340010643005,0.6666666666666666
2022-07-22,"{'Positive': 2, 'Negative': 1, 'Neutral': 1}",0.892915815114975,0.25
2022-07-24,{'Neutral': 1},0.999761164188385,0.0
2022-07-25,"{'Negative': 2, 'Positive': 1, 'Neutral': 1}",0.8978198766708374,-0.25
2022-07-26,{'Neutral': 1},0.9990425705909728,0.0
2022-07-27,"{'Positive': 2, 'Neutral': 1}",0.9985535740852356,0.6666666666666666
2022-07-28,"{'Positive': 2, 'Negative': 1, 'Neutral': 1}",0.9986520409584047,0.25
2022-07-29,{'Positive': 1},0.9993481040000916,1.0
2022-07-31,{'Positive': 1},0.9833864569664,1.0
2022-08-01,"{'Neutral': 2, 'Negative': 1, 'Positive': 1}",0.9977820515632629,0.0
2022-08-02,"{'Positive': 1, 'Neutral': 1, 'Negative': 1}",0.9919018348058065,0.0
2022-08-03,"{'Positive': 3, 'Neutral': 1}",0.9700145423412323,0.75
2022-08-04,"{'Neutral': 1, 'Positive': 1}",0.9902819693088531,0.5
2022-08-05,{'Negative': 1},0.9999990463256836,-1.0
2022-08-06,{'Negative': 1},0.9988844990730286,-1.0
2022-08-07,{'Positive': 1},0.961922287940979,1.0
2022-08-08,"{'Negative': 5, 'Neutral': 1, 'Positive': 1}",0.9160997867584229,-0.5714285714285714
2022-08-09,"{'Negative': 8, 'Neutral': 5, 'Positive': 4}",0.978489472585566,-0.23529411764705882
2022-08-10,"{'Negative': 1, 'Neutral': 1}",0.9495117962360382,-0.5
2022-08-13,"{'Neutral': 1, 'Positive': 1}",0.9969748556613922,0.5
2022-08-15,{'Neutral': 1},0.999927282333374,0.0
2022-08-16,"{'Negative': 1, 'Neutral': 1}",0.9956241846084595,-0.5
2022-08-17,"{'Negative': 3, 'Neutral': 2}",0.9743773818016053,-0.6
2022-08-18,"{'Positive': 2, 'Neutral': 1}",0.9698163072268168,0.6666666666666666
2022-08-19,"{'Neutral': 2, 'Negative': 2, 'Positive': 1}",0.9351272821426392,-0.2
2022-08-20,"{'Neutral': 1, 'Negative': 1}",0.9997849762439728,-0.5
2022-08-22,"{'Positive': 3, 'Neutral': 2}",0.9372884273529053,0.6
2022-08-23,"{'Neutral': 3, 'Negative': 1}",0.9219070225954056,-0.25
2022-08-24,"{'Negative': 7, 'Neutral': 4, 'Positive': 1}",0.9729716430107752,-0.5
2022-08-25,"{'Neutral': 4, 'Negative': 2, 'Positive': 2}",0.9814777001738548,0.0
2022-08-26,"{'Positive': 1, 'Negative': 1, 'Neutral': 1}",0.8839593132336935,0.0
