date,article_count,avg_sentiment,sentiment_std,pos_neg_ratio,sentiment_ma5,sentiment_momentum,relative_volume
2022-12-07,3,0.996758500734965,0.005510151477924052,,0.8685990055402121,-0.00322314103444421,0.7228915662650601
2022-12-08,4,0.8752120137214661,0.14848729764680163,,0.843680759270986,-0.1215464870134989,0.9302325581395349
2022-12-09,3,0.8781614104906718,0.21001907790102822,,0.9498512546221416,0.002949396769205692,0.7228915662650601
2022-12-10,1,0.999346911907196,0.0,,0.9498920957247418,0.12118550141652429,0.24096385542168672
2022-12-11,1,0.9999470710754396,0.0,,0.9498851815859478,0.0006001591682435192,0.25
2022-12-13,3,0.9736716349919637,0.02555632029587357,,0.9452678084373474,-0.026275436083475823,0.8219178082191781
2022-12-14,1,0.9305694699287416,0.0,,0.9563392996788027,-0.043102165063222175,0.273972602739726
2022-12-15,4,0.9182666689157486,0.1633756678554282,,0.9643603513638179,-0.01230280101299297,1.1428571428571428
2022-12-16,2,0.9915552139282227,0.01015865489658067,,0.9628020117680233,0.07328854501247406,0.6060606060606061
2022-12-19,1,1.0,0.0,,0.9628125975529354,0.008444786071777344,0.36363636363636365
2022-12-20,3,0.9982192317644755,0.002226225895987874,,0.9677221169074377,-0.0017807682355245325,1.4285714285714286
2022-12-21,1,0.9994657635688782,0.0,,0.981501375635465,0.0012465318044027063,0.5263157894736842
2022-12-22,5,0.9807116270065308,0.04278108429341602,,0.9939903672536214,-0.018754136562347368,2.439024390243903
2022-12-23,1,0.999657154083252,0.0,,0.9956107552846273,0.018945527076721147,0.48780487804878053
2022-12-27,2,0.9996258318424225,0.00013508064947729761,,0.9955359216531118,-3.1322240829467773e-05,0.9523809523809523
2022-12-28,2,0.843013197183609,0.22201286565653094,,0.9644947147369386,-0.15661263465881348,0.9302325581395349
2022-12-29,4,0.9823263138532639,0.020610227107370923,,0.9610668247938158,0.13931311666965485,1.7391304347826089
2022-12-30,1,0.9664561152458192,0.0,,0.9582157224416734,-0.015870198607444652,0.4347826086956522
2022-12-31,4,0.8829749971628189,0.23233438034692994,,0.9348792910575868,-0.0834811180830003,1.702127659574468
2023-01-02,2,0.8629610538482666,0.18939124705594745,,0.9075463354587556,-0.020013943314552307,0.8333333333333334
2023-01-03,4,0.9987815916538239,0.0019733241691918826,,0.9387000143527986,0.13582053780555725,1.6326530612244896
2023-01-04,7,0.9993016464369637,0.0011965061867608743,,0.9420950808695385,0.0005200547831398783,2.692307692307692
2023-01-05,2,0.9999940991401672,3.6246289718191297e-06,,0.948802677648408,0.0006924527032035055,0.7843137254901962
2023-01-07,1,0.9999642372131348,0.0,,0.9722005256584711,-2.9861927032470703e-05,0.3921568627450981
2023-01-09,7,0.9978437168257577,0.0036570958179718608,,0.9991770582539695,-0.0021205203873770895,2.456140350877193
2023-01-10,4,0.9991045445203781,0.0012870248097067852,,0.9992416488272804,0.0012608276946204366,1.3793103448275863
2023-01-11,2,0.8807562589645386,0.13881266861935798,,0.9755325713327954,-0.11834828555583954,0.6779661016949152
2023-01-12,3,0.9695865114529928,0.04551439422078125,,0.9694510537953605,0.08883025248845422,1.0344827586206897
2023-01-13,1,0.5683311223983765,0.0,,0.8831244308324088,-0.40125538905461633,0.3508771929824561
2023-01-16,3,0.9973377585411072,0.004605976443731395,,0.8830232391754788,0.4290066361427307,1.0169491525423728
2023-01-17,2,0.978723704814911,0.025573611858349214,,0.8789470712343853,-0.018614053726196178,0.6896551724137931
2023-01-18,1,0.9999985694885254,0.0,,0.9027955333391826,0.02127486467361439,0.3448275862068966
2023-01-19,2,0.9995353817939758,0.00040663279443326264,,0.9087853074073793,-0.00046318769454956055,0.7272727272727273
2023-01-20,2,0.9012744128704071,0.13961906427191695,,0.9753739655017855,-0.09826096892356873,0.7142857142857143
2023-01-23,5,0.9990848779678345,0.0016737100332996746,,0.9757233893871309,0.09781046509742741,1.694915254237288
2023-01-24,4,0.9993309676647186,0.001084762682583336,,0.9798448419570922,0.00024608969688411086,1.3114754098360657
2023-01-25,1,0.999984622001648,0.0,,0.9798420524597168,0.0006536543369293213,0.3448275862068966
2023-01-26,5,0.9986679077148437,0.0019348203400405292,,0.9796685576438904,-0.0013167142868042436,1.6129032258064515
2023-01-27,9,0.994080576631758,0.013459566892871635,,0.9982297903961606,-0.004587331083085733,2.6865671641791042
2023-01-28,1,0.7588813900947571,0.0,,0.9501890928215451,-0.2351991865370009,0.30303030303030304
2023-01-29,1,0.999738872051239,0.0,,0.9502706736988491,0.24085748195648193,0.31746031746031744
2023-01-30,2,0.8946523070335388,0.1472910129595066,,0.9292042107052273,-0.1050865650177002,0.6896551724137931
2023-01-31,2,0.9998350739479066,0.00019395979684713434,,0.9294376439518398,0.10518276691436779,0.6896551724137931
2023-02-01,3,0.9846783876419067,0.022582087308487535,,0.9275572061538696,-0.015156686305999867,1.0
2023-02-02,6,0.9757577081521353,0.05902902488030589,,0.9709324697653454,-0.008920679489771488,2.0338983050847457
2023-02-03,2,0.8776578903198242,0.13621979449896793,,0.9465162734190624,-0.09809981783231103,0.7017543859649122
2023-02-05,3,0.9998812675476074,0.00019915520063028063,,0.9675620655218762,0.1222233772277832,1.0344827586206897
2023-02-06,2,0.9978435933589935,0.0030223083598675824,,0.9671637694040935,-0.0020376741886138916,0.7017543859649122
2023-02-07,7,0.9216582008770534,0.1266127725934353,,0.9545597320511229,-0.07618539248194012,2.2222222222222223
2023-02-08,2,0.9983442723751068,0.002298899852026715,,0.9590770448957171,0.0766860714980534,0.6451612903225806
2023-02-09,3,0.7850130200386047,0.24299576814349708,,0.9405480708394732,-0.21333125233650208,0.9523809523809524
2023-02-10,2,0.9999428987503052,7.839313823041991e-05,,0.9405603970800127,0.21492987871170044,0.625
2023-02-11,1,0.9991507530212402,0.0,,0.9408218290124621,-0.0007921457290649414,0.31746031746031744
2023-02-12,1,0.8835319876670837,0.0,,0.9331965863704681,-0.1156187653541565,0.3225806451612903
2023-02-13,3,0.8952544530232748,0.16277657034261586,,0.9125786225001018,0.011722465356191036,1.0
2023-02-14,9,0.9938504033618503,0.008928660938523413,,0.9543460991647509,0.09859595033857549,2.769230769230769
2023-02-15,2,0.9985026717185974,0.000717929417534569,,0.9540580537584094,0.004652268356747147,0.6060606060606061
2023-02-16,8,0.9193882271647453,0.09338366010876459,,0.9381055485871104,-0.07911444455385208,2.318840579710145
2023-02-17,12,0.9852775633335114,0.03039279202984644,,0.9584546637203959,0.06588933616876602,3.333333333333333
2023-02-18,1,0.8991396427154541,0.0,,0.9592317016588318,-0.08613792061805725,0.2777777777777778
2023-02-19,1,0.8185216188430786,0.0,,0.9241659447550774,-0.08061802387237549,0.2777777777777778
2023-02-20,1,1.0,0.0,,0.9244654104113579,0.1814783811569214,0.28169014084507044
2023-02-21,14,0.979891802583422,0.03945459518079175,,0.9365661254950932,-0.02010819741657799,3.373493975903614
2023-02-22,11,0.9965107170018283,0.006696719450674362,,0.9388127562287567,0.01661891441840624,2.417582417582418
2023-02-23,29,0.9363798807407248,0.12732201379629599,,0.9462608038338107,-0.06013083626110349,5.087719298245614
2023-02-24,4,0.9707223623991013,0.042720507471805357,,0.9767009525450152,0.0343424816583765,0.6896551724137931
2023-02-25,4,0.9053889513015747,0.1891574117592815,,0.9577787428053302,-0.06533341109752655,0.6837606837606838
2023-02-26,1,1.0,0.0,,0.9618003822886457,0.09461104869842529,0.1724137931034483
2023-02-27,6,0.9432352781295776,0.13561214547091135,,0.9511452945141958,-0.05676472187042236,1.0434782608695652
2023-02-28,4,0.9998928606510162,0.00014692612642057257,,0.963847890496254,0.0566575825214386,0.6837606837606838
2023-03-01,10,0.9166786193847656,0.13760785821677832,,0.9530391418933869,-0.08321424126625065,1.6129032258064515
2023-03-02,11,0.9526269002394243,0.0957319194933542,,0.9624867316809567,0.03594828085465873,1.6541353383458646
2023-03-06,5,0.927091658115387,0.10410537073098544,,0.9479050633040341,-0.02553524212403735,0.7299270072992701
2023-03-07,3,0.9331346352895101,0.04941506014817749,,0.9458849347360208,0.006042977174123165,0.4316546762589928
2023-03-08,6,0.9107334911823273,0.13348221307696667,,0.9280530608422829,-0.022401144107182858,0.8450704225352114
2023-03-09,2,0.999994695186615,7.333551640777804e-06,,0.9447162760026527,0.08926120400428772,0.2962962962962963
2023-03-10,3,0.9896754026412964,0.017823684727090467,,0.9521259764830272,-0.010319292545318604,0.4411764705882353
2023-03-13,5,0.9550928115844727,0.06200734763456794,,0.9577262071768443,-0.03458259105682371,0.7518796992481203
2023-03-14,2,0.9656854271888733,0.007465892745219887,,0.964236365556717,0.010592615604400613,0.3252032520325203
2023-03-15,3,0.8182479639848074,0.2863669666042645,,0.945739260117213,-0.14743746320406592,0.48
2023-03-16,4,0.9541076123714447,0.07295207549318732,,0.9365618435541789,0.13585964838663733,0.625
